name,type,start_time,duration,"protected_id","data","index","checksum"
"LIN","data",0.148557792,0.000475,,0x00000000000000A4,0x0000000000000004,
"LIN","data",0.149183042,0.000475,,0x0000000000000000,0x0000000000000005,
"LIN","data_or_checksum",0.149808292,0.000475,,0x0000000000000094,0x0000000000000006,0x0000000000000094
"LIN","header_break",0.199217917,0.000726125,,,,
"LIN","header_sync",0.200051375,0.000475,,,,
"LIN","header_pid",0.200572333,0.000475,0x0000000000000001,,,
"LIN","data",0.20109325,0.000475,,0x000000000000005E,0x0000000000000000,
"LIN","data",0.201614208,0.000475,,0x0000000000000001,0x0000000000000001,
"LIN","data_or_checksum",0.202135125,0.000475,,0x00000000000000DE,0x0000000000000002,0x00000000000000DE
"LIN","header_break",0.20922,0.000726167,,,,
"LIN","header_sync",0.2100535,0.000475,,,,
"LIN","header_pid",0.210574417,0.000475,0x0000000000000010,,,
"LIN","data",0.211207875,0.000475,,0x000000000000005E,0x0000000000000000,
"LIN","data",0.2117285,0.000475,,0x0000000000000021,0x0000000000000001,
"LIN","data",0.212249083,0.000475,,0x00000000000000FE,0x0000000000000002,
"LIN","data",0.21276975,0.000475,,0x00000000000000C0,0x0000000000000003,
"LIN","data",0.213290292,0.000475,,0x0000000000000099,0x0000000000000004,
"LIN","data",0.213810833,0.000475,,0x0000000000000099,0x0000000000000005,
"LIN","data_or_checksum",0.2143315,0.000475,,0x000000000000003D,0x0000000000000006,0x000000000000003D
"LIN","header_break",0.229224292,0.000726167,,,,
"LIN","header_sync",0.23005775,0.000475,,,,
"LIN","header_pid",0.230578708,0.000475,0x0000000000000011,,,
"LIN","data",0.231099625,0.000475,,0x0000000000000000,0x0000000000000000,
"LIN","data",0.231620583,0.000475,,0x000000000000006E,0x0000000000000001,
"LIN","data",0.232141542,0.000475,,0x0000000000000000,0x0000000000000002,
"LIN","data",0.232662458,0.000475,,0x00000000000000F8,0x0000000000000003,
"LIN","data_or_checksum",0.233183417,0.000475,,0x0000000000000087,0x0000000000000004,0x0000000000000087
"LIN","header_break",0.239226375,0.000726208,,,,
"LIN","header_sync",0.240059875,0.000475,,,,
"LIN","header_pid",0.240580833,0.000475,0x0000000000000004,,,
"LIN","data",0.24110175,0.000475,,0x0000000000000043,0x0000000000000000,
"LIN","data",0.241622708,0.000475,,0x00000000000000FE,0x0000000000000001,
"LIN","data_or_checksum",0.242143667,0.000475,,0x00000000000000F8,0x0000000000000002,0x00000000000000F8
"LIN","header_break",0.244227458,0.000726125,,,,
"LIN","header_sync",0.245060958,0.000475,,,,
"LIN","header_pid",0.245581875,0.000475,0x0000000000000012,,,
"LIN","data",0.246111875,0.000475,,0x0000000000000002,0x0000000000000000,
"LIN","data",0.246737042,0.000475,,0x0000000000000010,0x0000000000000001,
"LIN","data",0.247363333,0.000475,,0x0000000000000011,0x0000000000000002,
"LIN","data",0.247988583,0.000475,,0x0000000000000011,0x0000000000000003,
"LIN","data",0.248613833,0.000475,,0x00000000000000A4,0x0000000000000004,
"LIN","data",0.249239083,0.000475,,0x0000000000000000,0x0000000000000005,
"LIN","data_or_checksum",0.249864292,0.000475,,0x0000000000000094,0x0000000000000006,0x0000000000000094
"LIN","header_break",0.259230667,0.000726125,,,,
"LIN","header_sync",0.260064125,0.000475,,,,
"LIN","header_pid",0.260585042,0.000475,0x0000000000000025,,,
"LIN","data",0.26122425,0.000475,,0x000000000000005E,0x0000000000000000,
"LIN","data",0.261801125,0.000475,,0x0000000000000055,0x0000000000000001,
"LIN","data",0.262378125,0.000475,,0x00000000000000F0,0x0000000000000002,
"LIN","data",0.26295525,0.000475,,0x0000000000000011,0x0000000000000003,
"LIN","data",0.26353225,0.000475,,0x0000000000000011,0x0000000000000004,
"LIN","data",0.264161792,0.000475,,0x0000000000000011,0x0000000000000005,
"LIN","data",0.264738708,0.000475,,0x00000000000000D1,0x0000000000000006,
"LIN","data",0.265315708,0.000475,,0x00000000000000FF,0x0000000000000007,
"LIN","checksum",0.265945292,0.000475,,,,0x0000000000000031
"LIN","header_break",0.299239167,0.000775,,,,
"LIN","header_sync",0.300072625,0.000475,,,,
"LIN","header_pid",0.300593583,0.000475,0x0000000000000001,,,
"LIN","data",0.3011145,0.000475,,0x000000000000005E,0x0000000000000000,
"LIN","data",0.301635458,0.000475,,0x0000000000000001,0x0000000000000001,
"LIN","data_or_checksum",0.302156417,0.000475,,0x00000000000000DE,0x0000000000000002,0x00000000000000DE
"LIN","header_break",0.30924125,0.000726208,,,,
"LIN","header_sync",0.31007475,0.000475,,,,
"LIN","header_pid",0.310595708,0.000475,0x0000000000000010,,,
"LIN","data",0.31122925,0.000475,,0x000000000000005E,0x0000000000000000,
"LIN","data",0.311749875,0.000475,,0x0000000000000021,0x0000000000000001,
"LIN","data",0.312270625,0.000475,,0x00000000000000FE,0x0000000000000002,
"LIN","data",0.312791333,0.000475,,0x00000000000000C0,0x0000000000000003,
"LIN","data",0.313311875,0.000475,,0x0000000000000099,0x0000000000000004,
"LIN","data",0.313832542,0.000475,,0x0000000000000099,0x0000000000000005,
"LIN","data_or_checksum",0.314353208,0.000475,,0x000000000000003D,0x0000000000000006,0x000000000000003D
"LIN","header_break",0.3292455,0.000726167,,,,
"LIN","header_sync",0.330079,0.000475,,,,
"LIN","header_pid",0.330599917,0.000475,0x0000000000000011,,,
"LIN","data",0.331120875,0.000475,,0x0000000000000000,0x0000000000000000,
"LIN","data",0.331641833,0.000475,,0x0000000000000066,0x0000000000000001,
"LIN","data",0.332162792,0.000475,,0x0000000000000000,0x0000000000000002,
"LIN","data",0.332683708,0.000475,,0x00000000000000F8,0x0000000000000003,
"LIN","data_or_checksum",0.333204708,0.000475,,0x000000000000008F,0x0000000000000004,0x000000000000008F
"LIN","header_break",0.344196625,0.000726167,,,,
"LIN","header_sync",0.345030083,0.000475,,,,
"LIN","header_pid",0.345551042,0.000475,0x0000000000000012,,,
"LIN","data",0.346115625,0.000475,,0x0000000000000002,0x0000000000000000,
"LIN","data",0.346740833,0.000475,,0x0000000000000010,0x0000000000000001,
"LIN","data",0.347367125,0.000475,,0x0000000000000011,0x0000000000000002,
"LIN","data",0.347992333,0.000475,,0x0000000000000011,0x0000000000000003,
"LIN","data",0.348617583,0.000475,,0x00000000000000A4,0x0000000000000004,
"LIN","data",0.349242833,0.000475,,0x0000000000000000,0x0000000000000005,
"LIN","data_or_checksum",0.349868042,0.000475,,0x0000000000000094,0x0000000000000006,0x0000000000000094
"LIN","header_break",0.399260417,0.000726125,,,,
"LIN","header_sync",0.400093875,0.000475,,,,
"LIN","header_pid",0.400614833,0.000475,0x0000000000000001,,,
"LIN","data",0.401135792,0.000475,,0x000000000000005E,0x0000000000000000,
"LIN","data",0.401656708,0.000475,,0x0000000000000001,0x0000000000000001,
"LIN","data_or_checksum",0.402177667,0.000475,,0x00000000000000DE,0x0000000000000002,0x00000000000000DE
"LIN","header_break",0.409262542,0.000726167,,,,
"LIN","header_sync",0.410096,0.000475,,,,
"LIN","header_pid",0.410616958,0.000475,0x0000000000000010,,,
